,channels,gts,has_logo,listed,name_length,num_payouts,sale_duration2,user_age,user_type,US_ind,delivery_ind,org_desc_ind,org_fb_ind,org_twitter_ind,payee_name_ind,venue_US_ind,fraud,hour_user_created,hour_event_created,diff_event_user (hours),naive_bayes_name,naive_bayes_descr,name_pct_upper
2313,5,4410.0,1,0,40,0,97,821,4,1,1,1,0,0,0,1,0,16,17,19704.8325,0,0,0.205882352941
2314,12,172.47,1,1,28,0,85,135,4,1,0,1,1,1,0,1,0,12,3,3254.58944444,0,0,0.166666666667
2315,10,1041.01,1,1,31,19,17,1051,3,1,0,0,0,0,1,1,0,3,0,25220.9452778,0,0,0.428571428571
2316,11,211.99,1,1,48,1,136,0,1,1,1,1,1,0,0,1,0,1,1,0.000277777777778,0,0,0.15
2317,11,156.62,1,1,50,0,31,67,1,0,0,1,1,1,0,0,0,16,19,1611.76027778,0,0,0.268292682927
2318,0,129.57,1,1,13,5,16,1315,4,1,0,1,0,0,0,1,0,17,4,31571.7197222,0,0,0.444444444444
2319,8,110.45,0,1,39,2,59,267,4,1,0,0,1,1,1,1,0,19,20,6409.46861111,0,0,0.151515151515
2320,0,550.0,1,0,13,10,11,440,3,1,0,1,0,0,0,1,0,19,20,10561.0636111,0,0,0.777777777778
2321,0,2745.0,1,0,52,33,65,692,4,1,1,0,0,0,0,0,0,21,20,16607.625,0,0,0.3125
2322,0,1182.29,1,1,45,0,23,0,1,0,0,1,0,0,0,0,0,20,22,2.31722222222,0,0,0.212121212121
2323,5,445.74,1,1,18,15,38,1620,3,1,0,1,0,0,0,1,0,0,21,38877.4008333,0,0,0.352941176471
2324,11,33125.0,1,1,19,2,37,111,3,1,0,1,1,1,0,1,0,18,19,2664.64111111,0,0,1.0
2325,8,2118.18,1,1,61,12,51,137,1,0,0,0,1,1,0,0,0,15,0,3296.59083333,0,0,0.156862745098
2326,8,1200.0,1,1,38,0,164,0,1,1,1,0,0,0,0,0,0,1,1,0.000277777777778,0,0,0.214285714286
2327,0,108.27,1,1,61,22,23,113,1,0,0,1,0,0,0,0,0,4,22,2706.44527778,0,0,0.153846153846
2328,5,1130.5,1,1,72,0,11,0,3,0,1,0,0,0,0,0,0,2,2,0.00527777777778,0,0,0.431034482759
2329,11,53.74,1,1,86,0,64,3,1,1,0,1,0,0,1,1,0,0,23,71.3888888889,0,0,0.128571428571
2330,4,200.0,1,1,12,0,0,0,3,1,0,1,0,0,0,1,0,20,20,0.000277777777778,0,0,0.222222222222
2331,11,22.35,1,1,31,0,102,0,1,0,0,0,1,0,0,0,0,20,20,0.000277777777778,0,0,0.16
2332,5,1229.41,1,1,10,23,70,36,3,1,1,1,1,1,0,1,0,22,22,864.338333333,0,0,1.0
2333,8,10.0,1,1,25,4,19,771,3,1,1,0,0,0,1,1,0,5,0,18498.8327778,0,0,0.222222222222
2334,6,11.88,1,1,11,0,27,0,1,0,0,0,1,1,0,0,0,1,1,0.00416666666667,0,0,0.2
2335,6,1062.96,1,1,75,0,55,0,1,1,1,0,0,0,0,1,0,20,20,0.0,0,0,0.140625
2336,4,590.68,1,0,41,27,154,75,3,0,1,1,1,1,0,0,0,13,15,1802.11555556,0,0,0.142857142857
2337,11,1396.0,1,1,64,1,149,254,3,1,1,0,0,0,0,1,0,20,0,6099.29472222,0,0,0.211538461538
2338,5,77.28,1,1,78,0,15,516,4,1,0,0,0,0,0,0,0,10,19,12392.505,0,0,0.203125
2339,8,70.0,1,1,24,154,44,716,4,1,1,1,1,1,0,1,0,17,17,17184.6236111,0,0,0.380952380952
2340,0,1090.8,1,0,29,0,52,0,1,0,0,0,0,0,0,0,0,0,0,0.183888888889,0,0,0.315789473684
2341,6,218.14,1,1,37,19,98,186,3,0,0,1,1,1,0,0,0,23,1,4465.6075,0,0,0.15625
2342,0,987.39,1,0,42,2,213,0,1,0,0,1,0,0,0,0,0,0,1,1.17805555556,0,0,0.171428571429
2343,4,128.58,1,1,31,0,2,0,3,1,0,1,0,0,0,0,0,2,2,0.000555555555556,0,0,0.115384615385
2344,11,904.59,1,1,38,0,44,157,4,0,1,0,1,1,0,0,0,15,12,3765.40055556,0,0,0.193548387097
2345,0,18.81,1,1,35,0,67,13,1,1,0,0,0,0,0,1,0,15,14,310.725,0,0,0.391304347826
2346,8,255.0,0,1,33,1,22,28,3,1,0,1,1,1,0,1,0,2,17,663.255,0,0,0.133333333333
2347,8,240.75,1,1,23,27,11,811,3,1,0,0,0,0,0,1,0,19,17,19462.6861111,0,0,0.142857142857
2348,8,600.0,0,1,33,3,289,0,3,1,0,0,0,0,0,1,0,18,18,0.000277777777778,0,0,0.137931034483
2349,11,120.01,1,1,18,0,52,0,1,1,1,0,0,0,0,1,0,14,14,0.000277777777778,0,0,0.1875
2350,0,125.0,1,1,22,1,56,32,1,1,0,1,0,0,0,1,0,7,17,754.218888889,0,0,0.15
2351,8,2026.75,1,1,37,168,39,1097,4,1,1,1,1,1,0,1,0,14,18,26331.2769444,0,0,0.233333333333
2352,0,4157.14,1,1,45,6,45,274,1,0,0,1,0,0,0,0,0,16,14,6573.88916667,0,0,0.114285714286
2353,8,175.0,1,1,37,2,33,99,1,1,1,1,1,1,1,1,0,20,21,2377.18444444,0,0,0.166666666667
2354,6,465.0,1,1,41,0,39,0,1,1,1,1,0,0,1,0,0,21,21,0.000277777777778,0,0,0.151515151515
2355,0,276.34,0,0,26,1,3,4,3,0,0,0,0,0,0,0,1,16,9,88.0633333333,0,0,0.190476190476
2356,8,784.34,1,1,50,17,8,758,3,0,0,1,1,0,0,0,0,15,21,18197.8997222,0,0,1.0
2357,6,1516.91,1,1,94,0,60,1570,4,0,0,0,0,0,0,0,0,16,14,37677.8544444,0,0,0.13698630137
2358,0,292.12,0,0,29,52,42,169,3,1,1,1,1,1,1,0,0,18,18,4056.20111111,0,0,0.181818181818
2359,0,1013.39,1,1,28,4,31,208,1,0,1,0,1,0,0,0,0,5,15,4978.50694444,0,0,0.16
2360,8,129.06,1,1,38,42,63,1451,4,0,0,1,1,0,0,0,0,15,15,34824.1933333,0,0,0.03125
2361,4,204.85,1,1,32,56,39,432,3,1,1,0,0,0,0,1,0,18,20,10369.88,0,0,0.44
2362,8,37.62,1,1,25,101,139,383,1,1,1,1,0,0,1,1,0,22,18,9187.77083333,0,0,0.142857142857
2363,11,1809.0,1,1,25,0,56,1520,4,1,1,1,1,1,1,1,0,13,17,36484.0091667,0,0,0.222222222222
2364,0,269.04,1,1,44,0,65,0,1,0,0,0,0,0,0,0,0,0,0,0.000277777777778,0,0,0.157894736842
2365,6,191.59,1,1,34,0,30,1254,4,1,0,0,0,0,0,1,0,22,17,30090.7547222,0,0,0.0967741935484
2366,0,55.0,1,1,30,2,104,29,1,1,0,0,1,1,1,1,0,22,17,691.570555556,0,0,0.16
2367,5,69.24,1,1,45,1,35,483,1,1,1,1,1,1,1,1,0,19,18,11590.3194444,0,0,0.297297297297
2368,0,108.48,1,1,25,3,34,205,1,1,0,0,0,0,0,1,0,14,18,4923.48722222,0,0,0.3
2369,13,2228.96,1,1,44,0,23,0,1,1,0,0,1,1,1,1,0,19,19,0.000277777777778,0,0,0.176470588235
2370,8,835.0,1,1,39,1,16,430,4,1,1,1,1,1,0,1,0,17,18,10321.4183333,0,0,0.114285714286
2371,8,427.17,1,1,37,1,26,151,3,1,0,0,1,1,0,1,0,2,0,3621.86194444,0,0,0.3125
2372,5,3999.8,1,1,28,35,33,462,3,0,1,1,1,1,0,0,0,6,5,11086.7005556,0,0,0.434782608696
2373,6,1650.0,1,1,27,0,23,2,3,0,0,0,0,0,0,0,0,10,6,68.6708333333,0,0,0.238095238095
2374,11,16.51,1,1,13,1,40,356,4,0,0,0,1,1,0,0,0,17,23,8550.77166667,0,0,1.0
2375,0,303.36,1,0,31,0,118,612,4,1,1,0,0,0,0,1,0,6,3,14684.6969444,0,0,0.222222222222
2376,12,38.9,1,1,26,0,21,0,1,0,0,0,0,0,0,1,0,4,4,0.12,0,0,0.125
2377,8,106.48,1,1,49,0,32,345,4,0,0,1,0,0,0,0,0,22,21,8278.87083333,0,0,0.025
2378,5,80.0,1,1,28,2,16,798,4,1,0,1,0,0,0,1,0,16,0,19160.0947222,0,0,0.16
2379,11,2555.31,1,1,45,39,62,793,4,0,1,0,1,1,0,0,0,23,3,19036.5013889,0,0,0.0263157894737
2380,0,12.54,1,0,56,3,17,436,1,1,0,0,0,0,0,1,0,19,20,10464.34,0,0,0.234042553191
2381,11,414.27,1,1,45,0,61,49,1,0,1,1,0,0,0,0,0,20,19,1175.31722222,0,0,0.15
2382,0,47.23,1,1,44,12,52,798,3,0,0,1,0,0,0,0,0,23,17,19145.5869444,0,0,0.291666666667
2383,8,90.0,1,1,82,0,25,33,3,1,1,1,0,0,1,1,0,23,18,786.970555556,0,0,0.217391304348
2384,13,37.92,1,1,21,164,17,231,3,1,0,1,1,0,0,0,0,21,20,5543.39388889,0,0,1.0
2385,5,62.09,1,0,40,183,50,1148,3,0,1,1,0,1,0,0,0,11,13,27553.7316667,0,0,0.2
2386,11,6018.03,1,1,54,1,162,48,3,1,0,1,0,0,1,1,0,15,19,1156.14111111,0,0,0.125
2387,5,12229.72,1,1,34,0,7,0,1,0,0,0,1,1,0,0,1,4,4,0.000277777777778,0,0,1.0
2388,8,40.93,1,1,32,0,34,15,3,0,0,1,1,0,0,0,0,17,18,360.9225,0,0,0.259259259259
2389,0,680.0,0,0,10,23,1,836,3,0,0,1,0,0,1,0,0,3,22,20059.2983333,0,0,0.222222222222
2390,6,88.0,1,1,55,42,77,23,1,1,0,1,1,0,0,1,0,17,17,551.870833333,0,0,0.219512195122
2391,0,3674.88,1,0,43,17,2,1134,3,0,0,0,0,0,0,0,0,19,20,27217.1597222,0,0,0.131578947368
2392,8,10.0,1,1,61,24,13,795,3,1,0,0,0,0,0,1,0,19,17,19077.9327778,0,0,0.148936170213
2393,0,4138.52,0,0,34,3,75,397,3,1,0,0,0,0,1,1,0,1,18,9520.75555556,0,0,0.166666666667
2394,0,117.74,1,1,13,5,53,115,4,1,0,0,0,0,1,0,0,18,14,2755.64694444,0,0,0.166666666667
2395,8,144.93,1,1,48,10,20,410,3,0,0,0,1,1,0,0,0,15,15,9839.90666667,0,0,0.0789473684211
2396,11,1413.27,1,1,72,2,52,663,3,1,0,0,1,1,0,1,0,3,16,15900.6541667,0,0,0.118644067797
2397,5,327.36,1,1,24,0,12,0,3,1,0,0,1,1,1,1,0,1,1,0.000555555555556,0,0,0.136363636364
2398,5,7.0,1,1,39,0,3,0,3,1,0,0,1,0,0,1,0,1,1,0.000277777777778,0,0,0.117647058824
2399,11,27.37,1,1,65,0,1,0,1,1,0,0,0,0,1,1,0,21,21,0.0,0,0,0.127659574468
2400,5,1723.69,1,1,26,0,57,413,4,0,1,1,1,1,0,0,0,18,10,9904.315,0,0,0.173913043478
2401,0,320.0,0,1,51,13,38,1122,1,1,0,0,1,0,0,1,0,16,23,26934.6897222,0,0,0.159090909091
2402,8,282.82,1,1,51,0,44,0,3,0,0,0,0,0,0,0,0,23,0,0.410277777778,0,0,0.113636363636
2403,0,154.63,1,1,47,0,28,90,4,1,0,0,0,0,0,1,0,5,22,2152.99472222,0,0,0.125
2404,5,370.69,1,1,55,0,31,27,3,0,0,0,0,0,0,0,0,14,14,647.770833333,0,0,0.170731707317
2405,5,82.12,1,1,72,0,13,0,1,0,0,1,0,0,0,0,0,10,10,0.000277777777778,0,0,1.0
2406,8,380.0,1,1,52,4,40,903,4,1,1,1,1,1,0,1,0,22,14,21664.4788889,0,0,0.108695652174
2407,4,2494.44,1,1,26,0,34,422,4,1,1,1,1,1,0,1,0,20,13,10120.6802778,0,0,0.125
2408,11,63.48,1,1,41,0,43,0,1,1,1,0,1,0,0,1,0,13,13,0.539166666667,0,0,0.172413793103
2409,6,1477.53,1,1,25,1,73,11,3,0,0,1,1,0,0,0,0,6,6,263.907777778,0,0,0.45
2410,8,264.74,1,1,47,0,45,1,3,1,0,0,0,0,0,0,0,7,6,46.5311111111,0,0,1.0
2411,11,241.13,1,1,40,0,48,0,1,0,0,0,1,1,0,0,0,15,15,0.000277777777778,0,0,0.342857142857
2412,0,21.49,1,1,20,0,2,18,3,1,0,0,1,0,0,1,0,5,22,425.374444444,0,0,1.0
2413,0,70.0,0,1,14,1,1,31,3,1,0,0,0,0,1,1,0,22,20,742.479166667,0,0,0.153846153846
2414,8,18.0,1,1,16,3,34,109,3,1,0,1,0,0,0,0,0,21,22,2617.43222222,0,0,1.0
2415,0,600.15,1,0,49,9,28,1405,3,0,0,1,1,1,0,0,0,10,13,33723.0133333,0,0,0.214285714286
2416,0,460.0,1,0,36,0,34,0,3,1,0,0,0,0,0,1,0,4,4,0.000277777777778,0,0,0.1875
2417,10,167.38,1,1,24,4,70,0,3,0,1,0,1,1,0,0,0,9,14,5.35555555556,0,0,0.214285714286
2418,8,410.17,1,1,57,79,9,791,3,0,1,1,0,1,0,0,0,18,15,18980.9675,0,0,0.195652173913
2419,11,159.48,1,1,55,18,3,1336,3,1,1,1,1,0,1,0,0,3,17,32054.305,0,0,0.214285714286
2420,8,621.77,1,1,61,0,45,566,4,0,1,0,0,0,0,0,0,10,13,13586.8636111,0,0,0.192307692308
2421,11,107.49,1,1,36,1,14,83,1,0,0,0,1,1,0,0,0,18,3,2001.66138889,0,0,0.161290322581
2422,5,285.06,1,1,50,0,73,0,1,0,1,0,0,0,0,0,0,1,1,0.000555555555556,0,0,0.166666666667
2423,11,81.9,1,1,71,0,58,0,1,1,0,1,0,0,1,1,0,17,17,0.0,0,0,0.15
2424,0,154.63,1,1,33,23,15,1465,3,1,0,1,0,1,0,1,0,1,12,35147.1580556,0,0,0.285714285714
2425,8,1113.82,1,1,65,68,87,1287,4,0,1,0,1,1,0,0,0,18,16,30886.195,0,0,0.142857142857
2426,5,11893.34,1,1,42,184,42,1437,3,1,1,1,1,1,0,1,0,18,23,34492.2863889,0,0,0.9375
2427,11,5279.32,1,1,18,0,67,0,1,0,1,1,1,1,0,0,0,9,9,0.000555555555556,0,0,0.176470588235
2428,8,790.0,1,1,43,0,85,319,1,1,0,1,0,0,0,1,0,21,11,7645.40083333,0,0,0.3125
2429,5,1595.0,1,1,31,10,20,211,3,1,1,0,1,1,1,1,0,17,10,5056.90638889,0,0,0.115384615385
2430,6,17.05,1,1,44,0,52,128,4,0,0,1,1,0,0,0,0,14,14,3071.7425,0,0,0.114285714286
2431,4,134.7,1,1,38,0,29,0,1,0,1,1,1,1,0,0,0,13,13,0.000277777777778,0,0,0.117647058824
2432,0,1524.69,1,0,41,0,36,0,3,0,0,1,1,0,0,0,0,1,1,0.000277777777778,0,0,0.117647058824
2433,4,722.49,1,1,53,0,90,86,1,0,0,1,0,0,0,0,0,12,18,2069.72388889,0,0,0.155555555556
2434,0,0.0,0,1,0,0,40,9,3,0,0,1,0,0,0,0,1,11,1,229.935555556,0,0,0.246598683788
2435,8,588.16,1,1,57,5,31,344,3,0,1,1,1,1,0,0,0,4,9,8236.87916667,0,0,0.30612244898
2436,6,706.73,1,0,37,0,27,0,1,0,0,1,0,1,0,0,0,8,12,4.40583333333,0,0,0.0714285714286
2437,5,23.08,1,1,15,2,61,0,1,1,0,0,0,0,1,1,0,1,1,0.459444444444,0,0,1.0
2438,0,4988.64,0,1,49,3,61,707,3,1,0,0,1,1,1,1,0,18,17,16966.6288889,0,0,0.222222222222
2439,8,1715.0,1,1,25,3,57,315,4,1,1,1,1,1,1,1,0,15,19,7564.19527778,0,0,0.181818181818
2440,0,464.14,1,1,44,0,12,103,3,0,1,0,0,0,1,0,0,21,2,2476.15472222,0,0,0.242424242424
2441,10,5777.35,0,1,37,4,32,509,3,1,1,0,1,1,0,1,0,18,18,12215.6505556,0,0,0.15625
2442,0,690.0,1,0,21,7,7,1729,4,1,0,1,0,0,0,1,0,17,13,41491.3052778,0,0,0.2
2443,11,559.44,1,1,33,0,57,0,1,1,0,1,0,0,1,1,0,15,15,0.000277777777778,0,0,0.2
2444,0,270.0,1,0,50,515,11,798,4,1,1,0,1,1,0,1,0,17,18,19153.2,0,0,0.19512195122
2445,6,5681.99,1,1,34,0,72,0,3,1,1,0,1,0,1,1,0,18,18,0.000277777777778,0,0,0.185185185185
2446,0,507.76,1,1,51,0,43,493,4,1,0,0,1,0,0,1,0,13,18,11836.9591667,0,0,0.205128205128
2447,4,810.0,1,1,31,2,20,479,1,1,0,1,1,1,1,1,0,19,0,11501.0641667,0,0,0.185185185185
2448,4,279.86,1,1,57,17,24,481,3,1,0,1,1,1,0,1,0,12,15,11546.7080556,0,0,0.162790697674
2449,0,377.64,1,1,20,3,34,37,3,1,0,1,1,1,0,1,0,17,5,899.477777778,0,0,0.166666666667
2450,0,77.24,1,1,41,2,1,806,4,1,1,0,0,0,0,0,0,17,6,19356.5983333,0,0,0.785714285714
2451,6,298.74,1,1,141,482,36,1579,3,1,0,1,1,1,1,1,0,17,17,37896.3280556,0,0,0.1875
2452,8,116.6,1,1,37,1,24,0,1,0,1,1,1,1,0,0,0,23,2,3.23638888889,0,0,0.827586206897
2453,0,0.0,1,0,56,0,40,32,3,0,0,0,0,0,0,0,1,13,13,767.564166667,0,0,0.121951219512
2454,8,1917.64,1,1,55,1,63,8,1,0,0,1,0,0,0,0,0,23,0,192.477222222,0,0,0.181818181818
2455,5,10.0,1,1,28,7,22,1011,3,1,0,1,1,1,0,1,0,0,21,24260.4933333,0,0,0.173913043478
2456,0,383.91,1,1,51,5,0,494,4,0,1,1,1,1,0,0,0,21,17,11852.4763889,0,0,0.146341463415
2457,0,45.0,0,1,32,0,7,0,1,1,0,0,1,0,1,1,0,19,20,1.05583333333,0,0,0.269230769231
2458,0,3537.02,1,1,54,11,29,1008,3,1,0,1,0,0,1,1,0,15,20,24196.2680556,0,0,0.181818181818
2459,5,600.0,1,1,30,12,48,799,3,1,1,1,0,0,0,1,0,19,18,19174.8902778,0,0,0.259259259259
2460,4,215.45,1,1,65,3,2,653,4,0,1,0,1,1,0,0,0,19,10,15663.4183333,0,0,0.134615384615
2461,13,0.0,1,1,63,0,40,37,3,0,0,0,0,0,0,1,1,13,12,886.763333333,1,0,0.115384615385
2462,0,1272.96,1,1,26,19,23,112,3,0,0,1,1,1,0,0,0,21,22,2689.02972222,0,0,0.285714285714
2463,11,500.0,1,1,35,1,21,633,3,1,0,1,0,0,0,1,0,0,21,15188.6594444,0,0,0.2
2464,8,7266.25,0,1,32,5,49,1129,3,0,1,1,0,0,0,0,0,11,0,27109.1288889,0,0,0.12
2465,5,1235.68,1,1,32,23,0,430,1,0,1,0,1,1,0,0,0,3,2,10318.8547222,0,0,0.3
2466,11,1617.9,1,1,46,0,27,263,4,0,0,0,0,0,0,0,0,3,2,6311.01972222,0,0,0.157894736842
2467,12,295.74,0,1,39,7,50,147,3,1,0,1,1,1,0,1,0,0,23,3527.59527778,0,0,0.181818181818
2468,5,300.0,1,1,52,10,40,805,4,1,0,0,0,0,0,1,0,21,16,19314.68,0,0,0.159090909091
2469,0,103.86,1,1,75,9,33,203,3,1,1,1,1,1,0,1,0,19,6,4882.33638889,0,0,1.0
2470,0,421.95,0,1,47,39,8,1077,4,1,0,0,0,0,1,1,0,19,16,25845.3761111,0,0,0.153846153846
2471,0,1026.17,1,1,17,0,11,47,3,0,0,0,0,0,0,0,0,9,1,1143.70527778,0,0,0.2
2472,0,961.44,1,1,22,1,0,79,3,1,0,0,1,0,0,1,0,4,21,1889.08888889,0,0,0.315789473684
2473,8,81.41,1,1,51,1,47,496,3,0,0,1,1,1,0,0,0,21,23,11905.3730556,0,0,0.314285714286
2474,6,2717.07,0,1,39,53,41,1527,4,1,1,1,1,1,0,1,0,21,0,36651.1808333,0,0,0.166666666667
2475,4,388.71,1,1,54,3,40,310,3,1,0,0,1,1,1,1,0,18,0,7445.87388889,0,0,0.136363636364
2476,8,590.71,1,1,46,0,22,11,1,0,0,0,0,0,0,0,0,6,5,262.871388889,0,0,0.125
2477,8,4996.0,1,1,44,0,25,11,1,0,0,0,0,0,0,0,0,6,5,263.480555556,0,0,0.131578947368
2478,8,727.02,1,1,37,2,26,392,3,0,0,0,1,1,0,0,0,10,20,9417.60916667,0,0,0.225806451613
2479,8,125.4,1,1,29,2,24,260,3,1,0,1,1,1,1,1,0,22,22,6239.54361111,0,0,0.111111111111
2480,0,590.0,1,1,24,0,34,20,1,1,0,1,1,1,1,1,0,15,22,487.476944444,0,0,0.315789473684
2481,11,426.98,1,1,22,0,49,0,3,1,0,1,0,0,1,1,0,22,22,0.000277777777778,0,0,0.166666666667
2482,0,331.35,1,0,23,1,27,0,1,1,0,0,0,0,0,0,0,12,19,6.5225,0,0,0.15
2483,6,280.98,1,1,46,24,9,291,3,0,1,1,1,1,0,0,0,3,2,6982.6075,0,0,0.272727272727
2484,0,438.87,1,0,66,6,4,541,1,0,0,0,0,0,0,0,0,10,15,12988.6855556,0,0,0.829787234043
2485,13,44.19,1,1,54,0,6,0,1,0,0,0,0,0,0,0,0,16,16,0.00888888888889,0,0,0.155555555556
2486,0,212.98,1,1,33,0,34,2,1,1,0,1,1,1,0,1,0,16,18,49.6341666667,0,0,0.172413793103
2487,5,606.16,1,1,36,228,22,299,3,0,1,0,0,0,0,0,0,14,11,7172.34611111,0,0,0.1
2488,0,290.0,0,0,49,0,2,939,4,1,0,1,0,0,0,0,0,17,14,22533.6238889,0,0,0.0909090909091
2489,6,170.0,0,1,31,29,25,495,3,1,0,0,0,0,0,1,0,3,1,11878.1494444,0,0,0.148148148148
2490,12,25.0,1,1,32,0,18,0,1,1,0,1,1,1,0,1,0,20,20,0.000277777777778,0,0,0.310344827586
2491,0,205.0,0,1,21,0,1,0,1,1,0,0,0,0,1,1,0,16,16,0.000277777777778,0,0,0.157894736842
2492,0,145.4,0,0,55,0,1,0,3,1,0,0,0,0,1,1,1,4,4,0.0630555555556,0,0,0.190476190476
2493,13,230.8,1,1,27,0,1,0,3,0,0,0,0,0,0,0,1,23,23,0.0144444444444,0,0,0.125
2494,0,40.0,1,1,44,6,4,257,3,1,0,1,1,0,0,1,0,14,23,6177.64944444,0,0,0.131578947368
2495,5,461.6,1,1,13,0,2,0,3,0,0,0,0,0,0,0,1,23,23,0.253055555556,0,0,0.166666666667
2496,0,215.95,0,1,9,0,0,7,4,1,0,0,0,0,0,1,1,9,7,165.9625,0,0,1.0
2497,0,10654.0,1,0,42,0,6,6,4,0,0,1,0,0,0,0,1,9,14,148.808055556,0,0,1.0
2498,11,440.0,1,1,41,0,10,0,1,1,0,0,1,0,0,1,0,16,16,0.000277777777778,0,0,0.111111111111
2499,0,326.4,1,1,12,0,1,24,4,1,0,0,0,0,0,1,1,15,16,576.8525,0,0,0.222222222222
2500,13,0.0,1,1,38,0,29,0,3,1,1,0,1,1,0,1,1,3,3,0.000277777777778,0,0,0.151515151515
2501,11,1875.65,1,1,26,0,193,687,3,0,1,1,0,0,0,0,0,15,14,16486.6019444,0,0,0.166666666667
2502,6,2047.38,1,1,58,0,66,197,3,1,0,0,0,0,1,1,0,21,15,4722.21805556,0,0,0.1875
2503,8,9311.32,0,1,52,5,187,339,3,1,0,1,0,0,0,1,0,18,12,8130.58027778,0,0,0.314285714286
2504,5,600.0,1,1,56,10,181,415,3,1,0,1,0,0,1,1,0,13,14,9960.52722222,0,0,0.191489361702
2505,5,1391.67,1,1,75,0,70,0,1,1,0,0,0,0,0,1,0,2,2,0.000277777777778,0,0,0.931034482759
2506,5,1585.56,1,1,35,0,57,1365,4,1,0,1,0,0,1,1,0,0,0,32760.4811111,0,0,0.166666666667
2507,5,2308.0,0,1,21,9,18,236,3,1,0,1,0,0,1,1,0,23,23,5664.16555556,0,0,1.0
2508,0,850.0,0,0,27,5,0,613,4,1,0,0,0,0,0,0,0,3,1,14710.4658333,0,0,0.12
2509,11,58114.44,1,1,78,0,99,8,3,1,1,1,0,1,0,1,0,21,14,185.852777778,0,0,0.109375
2510,11,202597.0,1,1,37,5,106,316,3,1,1,0,0,0,1,1,0,3,20,7577.33888889,0,0,0.185185185185
2511,11,1100.0,1,1,32,2,17,386,3,1,0,1,1,1,1,1,0,19,22,9266.97194444,0,0,0.259259259259
2512,11,450.65,0,1,57,3,106,71,3,1,1,1,1,1,1,0,0,18,17,1702.81611111,0,0,0.0425531914894
2513,11,5502.73,1,1,9,0,42,0,3,0,0,0,0,0,0,0,0,17,17,0.000277777777778,0,0,0.111111111111
2514,11,851.14,1,1,19,0,94,0,3,0,1,1,1,1,0,0,0,19,19,0.000277777777778,0,0,0.181818181818
2515,8,144.0,0,1,62,4,26,307,1,1,1,0,0,0,1,1,0,14,19,7373.39833333,0,0,0.125
2516,0,3214.14,1,0,22,0,130,0,3,1,1,1,0,0,0,1,0,19,19,0.000555555555556,0,0,0.294117647059
2517,8,117.67,1,1,28,0,51,0,1,1,0,0,0,0,1,1,0,23,23,0.0,0,0,1.0
2518,8,46.16,1,1,122,38,46,487,3,1,0,0,1,0,0,1,0,17,23,11694.4975,0,0,0.177083333333
2519,5,218.53,1,1,32,1,6,25,1,1,0,0,0,0,0,1,1,22,1,602.467222222,0,0,1.0
2520,5,1458.12,1,1,122,192,73,370,3,1,0,1,0,0,0,1,0,22,22,8880.77833333,0,0,0.369047619048
2521,11,12406.5,1,1,51,0,139,290,3,0,1,0,0,0,0,0,0,15,21,6965.50666667,0,0,0.261904761905
2522,13,240.0,1,1,33,0,62,0,3,1,1,0,0,0,0,0,0,16,16,0.000277777777778,0,0,1.0
2523,5,265.08,1,1,58,4,0,369,4,1,1,0,1,1,0,1,0,17,17,8856.16555556,0,0,0.489361702128
2524,4,1206.36,1,1,38,26,35,732,4,1,0,1,1,1,0,0,0,23,19,17563.9358333,0,0,0.121212121212
2525,8,55.93,1,1,40,0,44,0,1,0,0,1,0,0,0,0,0,21,21,0.000277777777778,0,0,0.103448275862
2526,6,9493.0,1,1,32,1,368,146,3,1,1,1,0,0,1,1,0,20,21,3504.99666667,0,0,0.153846153846
2527,6,424.96,0,1,11,1,2,76,1,1,0,0,0,0,0,0,1,23,23,1824.61555556,0,0,0.0
2528,11,2910.24,0,1,27,0,63,2,1,1,0,1,0,0,1,1,0,17,22,52.1919444444,0,0,0.105263157895
2529,0,4798.46,1,0,46,1,42,313,4,0,0,0,0,1,0,0,0,22,15,7505.76666667,0,0,0.230769230769
2530,5,140.0,0,1,98,0,5,1014,3,1,1,1,0,1,1,1,0,16,4,24347.7002778,0,0,0.16049382716
2531,5,1937.3,1,1,80,4,12,184,3,1,0,0,0,0,0,1,0,4,17,4404.54305556,0,0,0.16393442623
2532,6,2340.0,1,1,44,1,51,121,3,1,1,0,1,1,0,1,0,23,14,2895.83305556,0,0,0.125
2533,0,242.42,1,0,37,206,39,913,3,1,1,1,1,1,0,1,0,21,16,21906.5438889,0,0,0.172413793103
2534,8,945.89,1,1,22,0,3,0,1,0,0,1,0,0,0,1,1,2,2,0.0025,0,0,0.166666666667
2535,10,2028.96,1,1,38,7,40,95,3,1,1,1,0,0,0,1,0,2,19,2273.70055556,0,0,0.233333333333
2536,6,39.78,1,1,35,0,30,1825,3,0,0,1,0,0,0,0,1,21,16,43795.1313889,0,0,0.178571428571
2537,11,1353.08,0,1,38,1,406,309,3,0,0,1,1,1,0,0,0,12,8,7412.32638889,0,0,0.172413793103
2538,0,11.29,1,1,29,3,77,483,3,0,0,0,0,0,0,0,0,15,9,11586.6258333,0,0,0.111111111111
2539,5,165.48,0,1,23,52,107,912,3,0,1,0,0,0,1,1,0,17,12,21882.5572222,0,0,0.15
2540,8,98.0,1,1,65,5,8,341,3,1,1,1,1,1,0,0,0,15,22,8191.04638889,0,0,0.283018867925
2541,8,122.0,1,1,56,6,33,427,3,1,0,1,1,1,0,1,0,21,19,10245.2005556,0,0,0.152173913043
